Trade Type,Symbol,Entry DateTime,Exit DateTime,Entry Price,Exit Price,Trade Quantity,Max Open Quantity,Max Closed Quantity,Profit/Loss (T),Cumulative Profit/Loss (T),FlatToFlat Profit/Loss (T),FlatToFlat Max Open Profit (T),FlatToFlat Max Open Loss (T),Max Open Profit (T),Max Open Loss (T),Entry Efficiency,Exit Efficiency,Total Efficiency,Commission (C),High Price While Open,Low Price While Open,Note,Open Position Quantity,Close Position Quantity,Duration,Account,Highest Cumulative P/L (T),Lowest Cumulative P/L (T),Maximum Runup (T),Maximum Drawdown (T)
Short,[Sim]F.US.MESU26,2018-07-03 09:11:56.005,2018-07-03 09:12:56.012,3496.00000000,3497.25000000,1.00000000,1.00000000,1.00000000,-5.00,-3.00,-5.00,1.00,-5.00,1.00,-5.00,100.00,0.00,-83.33,0.00,3497.25000000,3495.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.007,Sim14,50.00,-25.00,75.00,-53.00
Short,[Sim]F.US.MESU26,2018-07-03 09:16:55.001,2018-07-03 09:17:56.012,3496.50000000,3497.75000000,1.00000000,1.00000000,1.00000000,-5.00,-8.00,-5.00,1.00,-5.00,1.00,-5.00,100.00,0.00,-83.33,0.00,3497.75000000,3496.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:01.011,Sim14,50.00,-25.00,75.00,-58.00
Short,[Sim]F.US.MESU26,2018-07-03 09:18:56.001,2018-07-03 09:21:55.046,3496.75000000,3497.75000000,1.00000000,1.00000000,1.00000000,-4.00,-12.00,-4.00,2.00,-5.00,2.00,-5.00,100.00,14.29,-57.14,0.00,3498.00000000,3496.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:02:59.045,Sim14,50.00,-25.00,75.00,-62.00
Short,[Sim]F.US.MESU26,2018-07-03 09:26:56.000,2018-07-03 09:47:15.019,3496.25000000,3496.25000000,1.00000000,1.00000000,1.00000000,0.00,-12.00,0.00,7.00,-14.00,7.00,-14.00,100.00,66.67,0.00,0.00,3499.75000000,3494.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:20:19.019,Sim14,50.00,-25.00,75.00,-62.00
Short,[Sim]F.US.MESU26,2018-07-03 09:48:56.012,2018-07-03 09:49:56.000,3495.25000000,3495.50000000,1.00000000,1.00000000,1.00000000,-1.00,-13.00,-1.00,2.00,-3.00,2.00,-3.00,100.00,40.00,-20.00,0.00,3496.00000000,3494.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:00:59.988,Sim14,50.00,-25.00,75.00,-63.00
Short,[Sim]F.US.MESU26,2018-07-03 09:54:56.012,2018-07-03 10:03:41.069,3494.25000000,3494.25000000,1.00000000,1.00000000,1.00000000,0.00,-13.00,0.00,11.00,-1.00,11.00,-1.00,100.00,8.33,0.00,0.00,3494.50000000,3491.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:08:45.057,Sim14,50.00,-25.00,75.00,-63.00
Short,[Sim]F.US.MESU26,2018-07-03 10:10:56.000,2018-07-03 10:12:56.009,3493.00000000,3494.00000000,1.00000000,1.00000000,1.00000000,-4.00,-17.00,-4.00,1.00,-5.00,1.00,-5.00,100.00,16.67,-66.67,0.00,3494.25000000,3492.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:02:00.009,Sim14,50.00,-25.00,75.00,-67.00
Short,[Sim]F.US.MESU26,2018-07-03 10:23:56.009,2018-07-03 10:25:02.007,3493.75000000,3493.75000000,1.00000000,1.00000000,1.00000000,0.00,-17.00,0.00,2.00,-2.00,2.00,-2.00,100.00,50.00,0.00,0.00,3494.25000000,3493.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:05.998,Sim14,50.00,-25.00,75.00,-67.00
Short,[Sim]F.US.MESU26,2018-07-03 10:25:56.012,2018-07-03 10:27:56.001,3492.50000000,3495.25000000,1.00000000,1.00000000,1.00000000,-11.00,-28.00,-11.00,1.00,-11.00,1.00,-11.00,100.00,0.00,-91.67,0.00,3495.25000000,3492.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:59.989,Sim14,50.00,-28.00,75.00,-78.00
Short,[Sim]F.US.MESU26,2018-07-03 11:03:55.024,2018-07-03 11:05:09.017,3493.00000000,3493.00000000,1.00000000,1.00000000,1.00000000,0.00,-28.00,0.00,3.00,-1.00,3.00,-1.00,100.00,25.00,0.00,0.00,3493.25000000,3492.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:13.993,Sim14,50.00,-28.00,75.00,-78.00
Short,[Sim]F.US.MESU26,2018-07-03 11:06:56.002,2018-07-03 11:09:56.000,3492.25000000,3492.50000000,1.00000000,1.00000000,1.00000000,-1.00,-29.00,-1.00,1.00,-4.00,1.00,-4.00,100.00,60.00,-20.00,0.00,3493.25000000,3492.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:02:59.998,Sim14,50.00,-29.00,75.00,-79.00
Short,[Sim]F.US.MESU26,2018-07-03 11:26:56.002,2018-07-03 11:28:32.000,3489.00000000,3489.00000000,1.00000000,1.00000000,1.00000000,0.00,-29.00,0.00,3.00,0.00,3.00,-0.00,100.00,0.00,0.00,0.00,3489.00000000,3488.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:35.998,Sim14,50.00,-29.00,75.00,-79.00
Short,[Sim]F.US.MESU26,2018-07-03 11:30:56.000,2018-07-03 17:00:56.000,3488.25000000,3475.25000000,1.00000000,1.00000000,1.00000000,52.00,23.00,52.00,56.00,-1.00,56.00,-1.00,100.00,92.98,91.23,0.00,3488.50000000,3474.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,05:30:00.000,Sim14,50.00,-29.00,75.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-05 11:11:56.000,2018-07-05 11:12:56.003,3497.25000000,3496.75000000,1.00000000,1.00000000,1.00000000,-2.00,21.00,-2.00,1.00,-5.00,1.00,-5.00,100.00,50.00,-33.33,0.00,3497.50000000,3496.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.003,Sim14,50.00,-29.00,75.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-05 11:14:56.000,2018-07-05 11:16:17.000,3497.00000000,3497.00000000,1.00000000,1.00000000,1.00000000,0.00,21.00,0.00,4.00,-1.00,4.00,-1.00,100.00,20.00,0.00,0.00,3498.00000000,3496.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:21.000,Sim14,50.00,-29.00,75.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-05 11:16:55.000,2018-07-05 11:17:56.002,3497.50000000,3497.50000000,1.00000000,1.00000000,1.00000000,0.00,21.00,0.00,1.00,-2.00,1.00,-2.00,100.00,66.67,0.00,0.00,3497.75000000,3497.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:01.002,Sim14,50.00,-29.00,75.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-05 11:26:56.002,2018-07-05 11:28:56.003,3497.50000000,3496.00000000,1.00000000,1.00000000,1.00000000,-6.00,15.00,-6.00,1.00,-6.00,1.00,-6.00,100.00,0.00,-85.71,0.00,3497.75000000,3496.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:00.001,Sim14,50.00,-29.00,75.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-05 11:44:56.012,2018-07-05 11:46:39.000,3496.50000000,3496.50000000,1.00000000,1.00000000,1.00000000,0.00,15.00,0.00,3.00,0.00,3.00,0.00,100.00,0.00,0.00,0.00,3497.25000000,3496.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:42.988,Sim14,50.00,-29.00,75.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-05 11:57:56.002,2018-07-05 12:32:52.211,3497.25000000,3497.25000000,1.00000000,1.00000000,1.00000000,0.00,15.00,0.00,13.00,-3.00,13.00,-3.00,100.00,18.75,0.00,0.00,3500.50000000,3496.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:34:56.209,Sim14,50.00,-29.00,75.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-05 13:49:56.001,2018-07-05 13:51:57.000,3495.25000000,3495.25000000,1.00000000,1.00000000,1.00000000,0.00,15.00,0.00,3.00,-3.00,3.00,-3.00,100.00,50.00,0.00,0.00,3496.00000000,3494.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:00.999,Sim14,50.00,-29.00,75.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-05 13:55:55.000,2018-07-05 14:31:55.038,3495.25000000,3496.75000000,1.00000000,1.00000000,1.00000000,6.00,21.00,6.00,21.00,-3.00,21.00,-3.00,100.00,37.50,25.00,0.00,3500.50000000,3494.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:36:00.038,Sim14,50.00,-29.00,75.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-06 08:46:56.004,2018-07-06 08:53:56.012,3506.00000000,3505.50000000,1.00000000,1.00000000,1.00000000,-2.00,19.00,-2.00,1.00,-17.00,1.00,-17.00,100.00,83.33,-11.11,0.00,3506.25000000,3501.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:07:00.008,Sim14,50.00,-29.00,75.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-06 08:57:56.000,2018-07-06 09:06:31.000,3506.25000000,3506.25000000,1.00000000,1.00000000,1.00000000,0.00,19.00,0.00,12.00,0.00,12.00,0.00,100.00,0.00,0.00,0.00,3509.25000000,3506.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:08:35.000,Sim14,50.00,-29.00,75.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-06 09:56:56.000,2018-07-06 09:59:12.054,3513.75000000,3513.75000000,1.00000000,1.00000000,1.00000000,0.00,19.00,0.00,7.00,-2.00,7.00,-2.00,100.00,22.22,0.00,0.00,3515.50000000,3513.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:16.054,Sim14,50.00,-29.00,75.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-06 10:00:54.022,2018-07-06 10:01:56.001,3514.75000000,3514.75000000,1.00000000,1.00000000,1.00000000,0.00,19.00,0.00,3.00,-1.00,3.00,-1.00,100.00,25.00,0.00,0.00,3515.50000000,3514.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:01.979,Sim14,50.00,-29.00,75.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-06 10:18:56.011,2018-07-06 14:31:56.012,3519.75000000,3528.25000000,1.00000000,1.00000000,1.00000000,34.00,53.00,34.00,39.00,-1.00,39.00,-1.00,100.00,87.50,85.00,0.00,3529.50000000,3519.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,04:13:00.001,Sim14,53.00,-29.00,82.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-09 08:44:55.001,2018-07-09 08:45:57.000,3540.75000000,3540.75000000,1.00000000,1.00000000,1.00000000,0.00,53.00,0.00,1.00,-1.00,1.00,-1.00,100.00,50.00,0.00,0.00,3541.00000000,3540.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:01.999,Sim14,53.00,-29.00,82.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-09 08:48:56.003,2018-07-09 09:49:35.190,3541.00000000,3541.50000000,1.00000000,1.00000000,1.00000000,2.00,55.00,2.00,5.00,-20.00,5.00,-20.00,100.00,88.00,8.00,0.00,3542.25000000,3536.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,01:00:39.187,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-09 09:56:56.006,2018-07-09 10:31:08.002,3542.25000000,3542.25000000,1.00000000,1.00000000,1.00000000,0.00,55.00,0.00,15.00,-2.00,15.00,-2.00,100.00,11.76,0.00,0.00,3546.00000000,3541.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:34:11.996,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-09 10:36:56.012,2018-07-09 10:37:56.004,3544.75000000,3543.75000000,1.00000000,1.00000000,1.00000000,-4.00,51.00,-4.00,1.00,-4.00,1.00,-4.00,100.00,0.00,-80.00,0.00,3545.00000000,3543.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:00:59.992,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-09 10:39:55.001,2018-07-09 10:40:55.039,3544.75000000,3544.50000000,1.00000000,1.00000000,1.00000000,-1.00,50.00,-1.00,2.00,-1.00,2.00,-1.00,100.00,0.00,-33.33,0.00,3545.25000000,3544.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.038,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-09 10:42:56.012,2018-07-09 10:43:52.000,3545.00000000,3544.75000000,1.00000000,1.00000000,1.00000000,-1.00,49.00,-1.00,1.00,-2.00,1.00,-2.00,100.00,33.33,-33.33,0.00,3545.25000000,3544.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:00:55.988,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-09 10:55:54.000,2018-07-09 11:32:59.282,3544.75000000,3544.75000000,1.00000000,1.00000000,1.00000000,0.00,49.00,0.00,16.00,-7.00,16.00,-7.00,100.00,30.43,0.00,0.00,3548.75000000,3543.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:37:05.282,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-09 11:45:48.000,2018-07-09 11:48:55.019,3547.00000000,3547.00000000,1.00000000,1.00000000,1.00000000,0.00,49.00,0.00,1.00,-2.00,1.00,-2.00,100.00,66.67,0.00,0.00,3547.25000000,3546.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:03:07.019,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-09 11:57:56.012,2018-07-09 12:03:53.000,3546.75000000,3546.50000000,1.00000000,1.00000000,1.00000000,-1.00,48.00,-1.00,1.00,-6.00,1.00,-6.00,100.00,71.43,-14.29,0.00,3547.00000000,3545.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:05:56.988,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-09 12:04:56.000,2018-07-09 12:06:55.004,3547.00000000,3546.75000000,1.00000000,1.00000000,1.00000000,-1.00,47.00,-1.00,1.00,-1.00,1.00,-1.00,100.00,0.00,-50.00,0.00,3547.25000000,3546.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:59.004,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-09 13:25:53.061,2018-07-09 13:29:42.000,3546.25000000,3546.25000000,1.00000000,1.00000000,1.00000000,0.00,47.00,0.00,2.00,-1.00,2.00,-1.00,100.00,33.33,0.00,0.00,3546.75000000,3546.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:03:48.939,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-09 13:36:56.000,2018-07-09 13:38:56.012,3547.25000000,3547.00000000,1.00000000,1.00000000,1.00000000,-1.00,46.00,-1.00,1.00,-2.00,1.00,-2.00,100.00,33.33,-33.33,0.00,3547.50000000,3546.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:00.012,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-10 09:17:56.002,2018-07-10 09:18:54.004,3557.00000000,3557.00000000,1.00000000,1.00000000,1.00000000,0.00,46.00,0.00,1.00,-1.00,1.00,-1.00,100.00,50.00,0.00,0.00,3557.25000000,3556.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:00:58.002,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-10 09:19:56.004,2018-07-10 09:23:56.002,3558.25000000,3558.25000000,1.00000000,1.00000000,1.00000000,0.00,46.00,0.00,3.00,-3.00,3.00,-3.00,100.00,50.00,0.00,0.00,3559.00000000,3557.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:03:59.998,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-10 09:36:56.012,2018-07-10 09:37:56.000,3558.50000000,3558.50000000,1.00000000,1.00000000,1.00000000,0.00,46.00,0.00,1.00,-2.00,1.00,-2.00,100.00,66.67,0.00,0.00,3558.75000000,3558.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:00:59.988,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-10 09:57:55.001,2018-07-10 09:58:53.000,3559.50000000,3559.00000000,1.00000000,1.00000000,1.00000000,-2.00,44.00,-2.00,1.00,-3.00,1.00,-3.00,100.00,25.00,-50.00,0.00,3559.75000000,3558.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:00:57.999,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-10 09:59:56.000,2018-07-10 10:02:00.000,3559.75000000,3559.75000000,1.00000000,1.00000000,1.00000000,0.00,44.00,0.00,3.00,-1.00,3.00,-1.00,100.00,25.00,0.00,0.00,3560.50000000,3559.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:04.000,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-10 11:13:53.000,2018-07-10 11:15:56.012,3558.75000000,3558.50000000,1.00000000,1.00000000,1.00000000,-1.00,43.00,-1.00,1.00,-2.00,1.00,-2.00,100.00,33.33,-33.33,0.00,3559.00000000,3558.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:03.012,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-10 11:16:56.002,2018-07-10 11:21:28.000,3558.75000000,3558.75000000,1.00000000,1.00000000,1.00000000,0.00,43.00,0.00,2.00,-3.00,2.00,-3.00,100.00,60.00,0.00,0.00,3559.25000000,3558.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:04:31.998,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-10 11:29:55.000,2018-07-10 11:31:51.021,3559.00000000,3558.75000000,1.00000000,1.00000000,1.00000000,-1.00,42.00,-1.00,1.00,-2.00,1.00,-2.00,100.00,33.33,-33.33,0.00,3559.25000000,3558.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:56.021,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-10 11:33:54.000,2018-07-10 11:36:53.018,3559.00000000,3558.25000000,1.00000000,1.00000000,1.00000000,-3.00,39.00,-3.00,1.00,-3.00,1.00,-3.00,100.00,0.00,-75.00,0.00,3559.25000000,3558.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:59.018,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-10 11:42:54.000,2018-07-10 11:43:56.000,3558.75000000,3558.25000000,1.00000000,1.00000000,1.00000000,-2.00,37.00,-2.00,1.00,-2.00,1.00,-2.00,100.00,0.00,-66.67,0.00,3559.00000000,3558.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:02.000,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-10 14:00:56.000,2018-07-10 14:02:59.000,3558.00000000,3558.00000000,1.00000000,1.00000000,1.00000000,0.00,37.00,0.00,3.00,-3.00,3.00,-3.00,100.00,50.00,0.00,0.00,3558.75000000,3557.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:03.000,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-10 14:04:56.000,2018-07-10 14:08:57.004,3558.25000000,3558.25000000,1.00000000,1.00000000,1.00000000,0.00,37.00,0.00,1.00,-3.00,1.00,-3.00,100.00,75.00,0.00,0.00,3558.50000000,3557.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:04:01.004,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-10 14:09:56.001,2018-07-10 14:11:55.003,3558.50000000,3557.75000000,1.00000000,1.00000000,1.00000000,-3.00,34.00,-3.00,1.00,-3.00,1.00,-3.00,100.00,0.00,-75.00,0.00,3558.75000000,3557.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:59.002,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-11 08:55:56.002,2018-07-11 09:02:47.003,3545.50000000,3545.50000000,1.00000000,1.00000000,1.00000000,0.00,34.00,0.00,5.00,-9.00,5.00,-9.00,100.00,64.29,0.00,0.00,3546.75000000,3543.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:06:51.001,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-11 09:37:55.010,2018-07-11 10:02:05.049,3550.00000000,3550.00000000,1.00000000,1.00000000,1.00000000,0.00,34.00,0.00,2.00,-22.00,2.00,-22.00,100.00,91.67,0.00,0.00,3550.50000000,3544.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:24:10.039,Sim14,55.00,-29.00,84.00,-79.00
Short,[Sim]F.US.MESU26,2018-07-11 11:03:56.003,2018-07-11 11:05:55.045,3539.25000000,3540.50000000,1.00000000,1.00000000,1.00000000,-5.00,29.00,-5.00,1.00,-5.00,1.00,-5.00,100.00,0.00,-83.33,0.00,3540.50000000,3539.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:59.042,Sim14,55.00,-29.00,84.00,-79.00
Short,[Sim]F.US.MESU26,2018-07-11 11:08:56.001,2018-07-11 11:10:56.001,3539.25000000,3539.75000000,1.00000000,1.00000000,1.00000000,-2.00,27.00,-2.00,1.00,-4.00,1.00,-4.00,100.00,40.00,-40.00,0.00,3540.25000000,3539.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:02:00.000,Sim14,55.00,-29.00,84.00,-79.00
Short,[Sim]F.US.MESU26,2018-07-11 11:13:54.012,2018-07-11 11:14:56.000,3539.75000000,3540.50000000,1.00000000,1.00000000,1.00000000,-3.00,24.00,-3.00,1.00,-5.00,1.00,-5.00,100.00,33.33,-50.00,0.00,3541.00000000,3539.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:01.988,Sim14,55.00,-29.00,84.00,-79.00
Short,[Sim]F.US.MESU26,2018-07-11 12:09:56.003,2018-07-11 12:11:11.000,3539.50000000,3539.50000000,1.00000000,1.00000000,1.00000000,0.00,24.00,0.00,4.00,-2.00,4.00,-2.00,100.00,33.33,0.00,0.00,3540.00000000,3538.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:14.997,Sim14,55.00,-29.00,84.00,-79.00
Short,[Sim]F.US.MESU26,2018-07-11 13:08:51.001,2018-07-11 13:21:39.021,3540.00000000,3539.75000000,1.00000000,1.00000000,1.00000000,1.00,25.00,1.00,18.00,0.00,18.00,-0.00,100.00,5.56,5.56,0.00,3540.00000000,3535.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:12:48.020,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-11 14:05:56.012,2018-07-11 14:31:56.001,3544.25000000,3540.75000000,1.00000000,1.00000000,1.00000000,-14.00,11.00,-14.00,0.00,-22.00,0.00,-22.00,100.00,36.36,-63.64,0.00,3544.25000000,3538.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:25:59.989,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-12 08:31:56.012,2018-07-12 08:32:56.001,3553.75000000,3553.00000000,1.00000000,1.00000000,1.00000000,-3.00,8.00,-3.00,2.00,-3.00,2.00,-3.00,100.00,0.00,-60.00,0.00,3554.25000000,3553.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:00:59.989,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-12 09:13:56.012,2018-07-12 09:26:55.009,3553.75000000,3553.50000000,1.00000000,1.00000000,1.00000000,-1.00,7.00,-1.00,1.00,-8.00,1.00,-8.00,100.00,77.78,-11.11,0.00,3554.00000000,3551.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:12:58.997,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-12 10:11:54.011,2018-07-12 10:12:57.000,3555.25000000,3555.25000000,1.00000000,1.00000000,1.00000000,0.00,7.00,0.00,1.00,-1.00,1.00,-1.00,100.00,50.00,0.00,0.00,3555.50000000,3555.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:02.989,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-12 10:14:56.001,2018-07-12 10:15:58.001,3555.50000000,3555.50000000,1.00000000,1.00000000,1.00000000,0.00,7.00,0.00,1.00,-1.00,1.00,-1.00,100.00,50.00,0.00,0.00,3555.75000000,3555.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:02.000,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-12 10:28:53.184,2018-07-12 10:32:58.000,3555.25000000,3555.25000000,1.00000000,1.00000000,1.00000000,0.00,7.00,0.00,1.00,-2.00,1.00,-2.00,100.00,66.67,0.00,0.00,3555.50000000,3554.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:04:04.816,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-12 10:34:56.000,2018-07-12 10:40:56.003,3555.00000000,3554.00000000,1.00000000,1.00000000,1.00000000,-4.00,3.00,-4.00,1.00,-10.00,1.00,-10.00,100.00,54.55,-36.36,0.00,3555.25000000,3552.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:06:00.003,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-12 11:17:55.000,2018-07-12 11:18:56.002,3559.50000000,3559.50000000,1.00000000,1.00000000,1.00000000,0.00,3.00,0.00,2.00,-1.00,2.00,-1.00,100.00,33.33,0.00,0.00,3560.00000000,3559.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:01.002,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-12 11:21:56.000,2018-07-12 11:33:24.000,3560.25000000,3560.25000000,1.00000000,1.00000000,1.00000000,0.00,3.00,0.00,3.00,-4.00,3.00,-4.00,100.00,57.14,0.00,0.00,3561.00000000,3559.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:11:28.000,Sim14,55.00,-29.00,84.00,-79.00
Long,[Sim]F.US.MESU26,2018-07-12 11:35:55.038,2018-07-12 12:09:13.105,3561.00000000,3561.25000000,1.00000000,1.00000000,1.00000000,1.00,4.00,1.00,11.00,-22.00,11.00,-22.00,100.00,69.70,3.03,0.00,3563.75000000,3555.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:33:18.067,Sim14,55.00,-29.00,84.00,-79.00
